id colegio;Municipio;Distrito;Sección;Mesa;Desde;Hasta;Colegio electoral;Dirección
ZARAGOZA | CENTRO E.P.A. JUAN JOSE LORENTE | CALLE CASTELLOTE 3;ZARAGOZA;3;18;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA | COLEGIO HIJAS DE SAN JOSE | CALLE DUQUESA VILLAHERMOSA 16;ZARAGOZA;3;19;U;A;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA | COLEGIO HIJAS DE SAN JOSE | CALLE DUQUESA VILLAHERMOSA 16;ZARAGOZA;3;20;A;A;L;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA | COLEGIO HIJAS DE SAN JOSE | CALLE DUQUESA VILLAHERMOSA 16;ZARAGOZA;3;20;B;M;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;21;A;A;K;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;21;B;L;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | CENTRO E.P.A. JUAN JOSE LORENTE | CALLE CASTELLOTE 3;ZARAGOZA;3;22;A;A;K;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA | CENTRO E.P.A. JUAN JOSE LORENTE | CALLE CASTELLOTE 3;ZARAGOZA;3;22;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;23;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;24;A;A;K;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;24;B;L;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;25;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. ANDRES MANJON | CALLE DELICIAS 90;ZARAGOZA;3;26;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;27;U;A;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;28;U;A;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;29;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;29;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;30;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. RECARTE Y ORNAT | AVDA SAN JUAN BOSCO 7;ZARAGOZA;3;30;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA | C.E.I.P. JOSE MARIA MIR | CALLE DUQUESA VILLAHERMOSA 58;ZARAGOZA;3;32;A;A;K;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA | C.E.I.P. JOSE MARIA MIR | CALLE DUQUESA VILLAHERMOSA 58;ZARAGOZA;3;32;B;L;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA | C.E.I.P. JOSE MARIA MIR | CALLE DUQUESA VILLAHERMOSA 58;ZARAGOZA;3;33;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA | C.E.I.P. JOSE MARIA MIR | CALLE DUQUESA VILLAHERMOSA 58;ZARAGOZA;3;34;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA | C.E.I.P. MONSALUD | CALLE MARIANELA GARCIA VILLAS 1;ZARAGOZA;3;35;U;A;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;36;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;36;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | CENTRO CIVICO DELICIAS | AVDA NAVARRA 54;ZARAGOZA;3;37;U;A;Z;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;38;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;38;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;39;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | C.E.I.P. ANA MAYAYO | CALLE ALFONSO C COMIN ROS 2;ZARAGOZA;3;39;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA | C.E.I.P. MONSALUD | CALLE MARIANELA GARCIA VILLAS 1;ZARAGOZA;3;41;U;A;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA | C.E.I.P. JOSE MARIA MIR | CALLE DUQUESA VILLAHERMOSA 58;ZARAGOZA;3;42;A;A;K;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
